altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,horaso2max_estacion29,horaso2max_estacion38,so2max_estacion38,target
254,13.0,0.0,7.2,74,18.7,71,13.0,1.1,5.6,78,7.4,994.8,18,991.9,12,19.0,19.0,715.0,859.0
254,8.1,0.0,6.4,9,9.8,0,99.0,0.8,8.9,140,0.0,996.6,7,993.7,13,1.0,12.0,811.0,59.0
254,12.1,0.0,7.8,27,16.4,24,30.0,4.4,13.6,132,7.7,998.3,19,996.2,9,21.0,14.0,581.0,531.0
254,9.8,0.0,5.1,67,14.4,66,31.0,2.5,10.8,117,7.8,997.5,16,993.1,12,9.0,19.0,709.0,534.0
254,11.7,0.0,8.7,13,14.7,21,33.0,3.3,12.8,131,7.6,999.4,19,996.4,9,18.0,21.0,674.0,404.0
254,11.0,0.0,5.4,44,16.6,71,28.0,5.8,14.4,91,7.8,1001.6,4,997.0,0,12.0,20.0,505.0,472.0
254,10.8,0.0,7.5,25,14.2,53,31.0,5.0,15.8,35,4.7,1001.6,16,995.5,17,13.0,20.0,674.0,381.0
254,7.2,0.0,2.2,62,12.3,34,29.0,0.6,5.0,117,7.1,995.5,16,989.7,17,17.0,14.0,1229.0,521.0
254,11.4,2.2,7.6,85,15.2,24,30.0,2.2,10.3,107,6.5,990.9,11,983.3,17,9.0,13.0,738.0,766.0
254,9.6,7.4,6.9,83,12.3,13,34.0,3.1,15.0,126,0.0,983.3,16,974.1,11,6.0,13.0,42.0,685.0
254,10.8,0.0,8.4,25,13.1,18,31.0,7.5,18.3,73,5.7,992.6,7,981.2,10,9.0,17.0,402.0,415.0
254,8.8,0.0,4.6,62,13.1,72,22.0,0.8,11.7,133,0.2,993.1,19,989.5,17,20.0,21.0,1198.0,671.0
254,13.3,0.0,9.0,25,17.6,12,26.0,4.2,19.4,53,2.9,994.2,7,985.0,11,12.0,13.0,703.0,478.0
254,7.2,0.0,3.0,25,11.5,53,99.0,2.5,8.1,71,5.1,999.4,18,994.2,10,22.0,19.0,939.0,528.0
254,4.8,0.0,0.8,67,8.7,56,99.0,3.1,8.6,113,2.6,997.5,5,990.1,5,18.0,4.0,851.0,674.0
254,9.8,0.0,4.5,62,15.0,53,32.0,1.4,10.8,113,7.6,992.3,4,988.7,7,11.0,12.0,1031.0,728.0
254,10.4,0.0,5.8,85,14.9,55,28.0,1.7,8.3,134,6.6,998.2,7,992.0,10,8.0,7.0,1616.0,1172.0
254,9.6,0.0,4.0,83,15.3,71,27.0,1.7,8.6,143,6.0,999.8,19,997.5,3,13.0,10.0,2996.0,1388.0
254,10.4,0.0,4.8,51,15.9,56,32.0,1.4,6.1,113,7.7,1001.6,19,999.1,15,21.0,21.0,888.0,665.0
254,9.2,0.0,4.4,67,14.0,53,15.0,1.1,3.3,136,7.6,1001.8,19,998.4,18,20.0,8.0,1137.0,634.0
254,8.0,0.0,1.7,62,14.3,71,31.0,1.9,7.5,86,7.7,999.4,16,996.5,12,18.0,16.0,842.0,517.0
254,3.8,0.0,2.2,72,5.3,22,14.0,1.4,5.3,67,0.0,1000.1,14,997.9,7,14.0,18.0,364.0,406.0
254,4.6,0.0,2.6,41,6.5,53,20.0,1.7,5.8,19,0.0,1000.9,14,998.5,13,17.0,20.0,5.0,403.0
254,4.8,0.0,3.9,43,5.7,56,28.0,1.7,4.7,20,0.0,999.3,19,997.0,15,12.0,17.0,508.0,362.0
254,7.4,0.0,3.2,75,11.7,34,14.0,1.7,5.0,66,6.0,999.4,19,997.3,15,22.0,20.0,657.0,525.0
254,8.2,0.0,2.2,60,14.1,56,30.0,1.7,10.3,115,7.7,1000.6,19,998.1,8,13.0,16.0,1204.0,549.0
254,4.6,0.0,-1.5,85,10.7,22,29.0,1.4,6.7,41,4.4,1002.7,19,999.0,13,17.0,17.0,1049.0,778.0
254,2.3,0.0,-2.5,68,7.1,56,15.0,1.9,5.6,139,3.9,1002.3,15,998.7,15,16.0,1.0,1074.0,915.0
254,2.1,0.0,-2.1,38,6.3,53,15.0,1.7,5.0,31,4.5,1001.8,18,999.1,15,14.0,15.0,461.0,676.0
254,5.8,0.0,-0.4,36,11.9,22,31.0,5.6,16.7,12,7.7,999.6,14,996.7,5,18.0,13.0,68.0,502.0
254,4.3,0.0,-1.4,72,10.0,53,29.0,0.6,12.5,105,7.7,1000.9,19,998.0,12,15.0,14.0,1554.0,1268.0
254,0.8,0.0,-4.1,28,5.7,40,13.0,1.4,5.8,92,4.3,1003.2,4,998.6,7,15.0,1.0,2233.0,1015.0
254,5.3,0.0,-4.4,67,15.0,66,31.0,4.7,15.8,124,7.8,1003.5,19,998.5,13,13.0,13.0,1152.0,646.0
254,9.5,0.0,5.2,62,13.8,56,30.0,6.4,16.1,78,7.8,1001.1,19,998.0,15,15.0,18.0,614.0,554.0
254,6.4,0.0,3.0,63,9.8,22,31.0,7.5,17.8,70,7.5,1001.2,18,998.4,9,17.0,13.0,621.0,475.0
254,6.9,0.0,3.2,26,10.6,22,31.0,7.8,19.2,128,7.9,1001.2,10,994.9,17,15.0,13.0,613.0,482.0
254,9.0,0.0,5.7,25,12.4,26,32.0,9.7,24.2,6,7.8,995.2,16,987.3,19,10.0,12.0,493.0,412.0
254,4.7,0.0,1.9,25,7.5,29,32.0,6.9,23.3,59,7.8,992.7,3,987.3,9,9.0,11.0,576.0,384.0
254,4.9,0.0,1.5,41,8.3,40,32.0,7.8,18.1,99,7.9,998.1,4,992.4,9,9.0,17.0,576.0,433.0
254,7.8,0.0,4.5,23,11.2,29,33.0,7.5,20.3,21,7.9,998.5,19,996.3,12,13.0,15.0,515.0,351.0
254,9.8,0.0,6.9,76,12.8,56,31.0,8.9,21.1,117,7.7,997.5,16,993.4,17,16.0,17.0,462.0,335.0
254,11.2,0.0,8.3,38,14.0,29,30.0,8.3,22.8,110,7.1,993.8,5,990.0,18,15.0,13.0,515.0,378.0
254,8.4,0.0,2.7,25,14.2,55,30.0,2.5,8.3,71,7.9,992.6,18,988.9,13,18.0,18.0,1047.0,538.0
254,2.8,0.0,0.7,68,5.0,33,31.0,1.9,6.7,106,0.0,989.8,16,986.2,12,0.0,2.0,694.0,809.0
254,4.6,0.0,-0.7,79,10.0,55,31.0,5.3,16.1,3,0.6,990.0,4,986.8,15,17.0,14.0,684.0,44.0
254,6.6,0.0,3.9,16,9.4,24,30.0,2.5,9.7,118,2.2,989.8,16,985.9,19,17.0,19.0,866.0,468.0
254,6.8,6.4,1.5,27,12.0,71,13.0,2.8,8.1,17,4.6,986.3,16,979.5,17,17.0,17.0,755.0,529.0
254,7.4,0.0,3.8,48,11.1,21,31.0,6.4,18.9,46,6.4,986.5,14,978.9,15,12.0,13.0,519.0,367.0
254,7.5,0.0,4.7,79,10.3,23,31.0,6.7,19.2,92,7.1,989.7,6,986.5,10,9.0,18.0,545.0,383.0
254,6.0,0.2,3.5,37,8.5,26,22.0,4.7,17.5,49,0.0,988.8,16,977.6,17,11.0,13.0,771.0,539.0
254,8.2,0.4,4.7,26,11.8,22,34.0,8.1,22.5,87,1.9,977.6,16,970.1,16,9.0,13.0,505.0,366.0
254,6.6,0.0,4.8,1,8.3,55,33.0,6.7,17.5,135,3.2,984.1,7,975.2,10,13.0,20.0,611.0,37.0
254,10.2,0.0,5.8,46,14.6,26,32.0,8.1,20.3,17,6.6,989.4,4,982.8,7,15.0,13.0,497.0,361.0
254,11.4,0.0,8.3,50,14.5,54,31.0,4.7,17.2,11,8.3,990.0,15,983.1,17,14.0,19.0,792.0,339.0
254,8.2,0.2,3.7,66,12.7,12,33.0,6.4,22.8,53,4.9,985.8,4,980.1,7,11.0,12.0,545.0,325.0
254,8.9,0.0,5.8,30,12.0,24,33.0,5.8,24.2,112,3.5,985.7,4,980.0,16,9.0,10.0,65.0,372.0
254,9.2,1.2,6.0,81,12.4,56,28.0,5.0,18.1,121,1.1,985.7,16,975.2,13,17.0,12.0,847.0,348.0
254,9.2,5.4,5.5,23,12.8,23,27.0,2.2,10.6,142,7.5,981.1,18,973.1,17,11.0,21.0,994.0,422.0
254,11.2,3.4,5.3,43,17.1,54,28.0,2.5,10.6,135,2.8,973.1,16,963.1,17,19.0,21.0,814.0,577.0
254,10.8,0.2,6.5,21,15.2,40,29.0,5.0,17.8,143,4.1,963.4,16,959.0,12,9.0,13.0,574.0,351.0
254,5.4,1.2,2.7,50,8.1,55,32.0,8.6,25.6,99,5.0,986.0,7,962.6,10,18.0,17.0,414.0,309.0
254,5.0,0.0,1.7,40,8.4,56,32.0,8.1,20.0,88,8.4,997.2,3,986.0,10,9.0,14.0,532.0,313.0
254,8.8,0.0,3.9,74,13.7,56,33.0,5.3,14.7,87,7.7,997.1,14,994.5,12,17.0,18.0,653.0,387.0
254,11.9,0.0,7.7,68,16.1,59,32.0,5.8,15.0,21,8.4,997.7,18,995.1,13,11.0,12.0,59.0,405.0
254,11.2,0.0,5.1,69,17.4,69,31.0,1.1,8.3,14,8.5,996.5,16,990.8,18,20.0,20.0,1121.0,622.0
254,10.0,0.0,4.0,83,16.0,53,32.0,3.1,11.4,55,8.1,993.7,4,990.4,7,13.0,13.0,66.0,435.0
254,9.7,0.0,3.0,39,16.4,54,12.0,3.1,8.3,143,8.5,993.4,16,987.7,19,20.0,19.0,818.0,752.0
254,11.0,0.0,4.3,64,17.7,56,14.0,1.9,7.8,142,8.5,992.4,19,988.4,18,14.0,13.0,1007.0,692.0
254,12.6,0.0,6.9,49,18.3,55,29.0,5.8,16.9,116,4.9,993.6,7,986.8,12,2.0,6.0,736.0,555.0
254,9.8,0.0,6.9,25,12.7,59,33.0,7.5,18.9,72,8.6,1000.6,7,993.5,10,11.0,13.0,475.0,376.0
254,8.8,0.0,3.0,81,14.7,56,31.0,1.4,9.7,74,8.6,1002.9,14,999.6,18,18.0,17.0,1055.0,574.0
254,8.2,0.0,0.7,74,15.7,69,16.0,1.4,7.5,100,8.6,1001.8,18,999.1,18,13.0,19.0,1017.0,784.0
254,9.2,0.0,3.2,77,15.2,69,14.0,2.8,8.9,46,6.0,1003.7,19,998.8,15,20.0,20.0,907.0,684.0
254,7.3,0.0,1.4,63,13.2,68,14.0,1.9,5.6,135,4.2,1000.9,18,996.9,18,10.0,9.0,966.0,862.0
254,8.7,0.0,0.6,66,16.8,68,12.0,1.9,8.9,137,8.9,999.9,19,994.9,18,12.0,19.0,1007.0,944.0
254,8.4,0.0,-0.2,74,17.0,69,13.0,2.5,8.6,72,9.0,996.1,14,989.8,19,20.0,11.0,1289.0,1066.0
254,10.3,0.0,5.0,11,15.6,31,14.0,1.7,8.9,32,6.1,992.1,19,987.7,18,10.0,19.0,1032.0,7.0
254,8.2,0.0,2.1,68,14.4,55,13.0,1.7,5.6,115,7.2,992.1,14,989.1,18,21.0,19.0,1209.0,686.0
254,8.6,0.0,2.0,40,15.2,69,14.0,2.2,6.7,138,6.1,996.2,7,991.8,10,8.0,6.0,1558.0,781.0
254,9.9,0.0,1.8,74,18.0,55,15.0,1.9,6.7,110,9.3,1000.6,7,996.2,10,2.0,4.0,1862.0,924.0
254,11.6,0.0,2.5,79,20.8,55,33.0,1.7,7.2,12,9.4,1001.7,15,996.8,15,12.0,2.0,1842.0,594.0
254,13.8,0.0,4.3,39,23.2,55,33.0,4.4,13.1,32,9.2,998.2,7,993.8,18,16.0,11.0,797.0,478.0
254,11.4,0.0,4.6,28,18.2,25,13.0,1.1,5.8,32,9.4,1002.4,14,998.2,10,13.0,19.0,1358.0,79.0
254,11.5,0.0,3.5,74,19.5,55,14.0,1.7,6.1,115,9.6,1002.7,15,998.5,18,13.0,11.0,663.0,1618.0
254,12.8,0.0,3.7,74,21.8,55,15.0,1.4,5.6,137,9.9,1001.6,15,997.3,18,10.0,23.0,5481.0,2092.0
254,14.1,0.0,3.1,74,25.1,68,32.0,0.8,7.8,54,10.1,998.1,16,992.9,18,19.0,0.0,1379.0,978.0
254,14.6,0.0,9.9,25,19.2,53,32.0,8.1,17.5,63,9.2,997.7,11,994.6,18,0.0,11.0,602.0,371.0
254,13.0,0.0,7.1,31,19.0,31,30.0,4.7,12.5,55,10.1,995.8,16,990.4,18,9.0,21.0,643.0,495.0
254,15.2,0.0,10.0,70,20.5,55,30.0,3.6,15.3,104,10.1,994.9,19,992.1,18,11.0,19.0,673.0,421.0
254,14.2,0.0,4.4,62,24.0,61,14.0,2.2,8.6,95,8.3,993.1,16,985.5,15,13.066168623265742,20.0,1007.0,425.62113127001066
254,15.8,0.0,10.7,25,20.9,54,29.0,5.3,17.2,112,7.7,988.4,4,984.3,15,20.0,19.0,612.0,344.0
254,14.4,0.0,8.8,62,20.0,40,99.0,2.5,9.2,71,9.5,988.3,20,982.0,17,20.0,20.0,718.0,653.0
254,15.5,0.4,10.1,74,20.9,55,25.0,4.7,19.2,92,2.1,982.0,16,971.1,13,0.0,21.0,505.0,495.0
254,13.0,0.0,9.2,62,16.9,25,28.0,3.1,12.5,136,9.0,986.3,4,978.8,10,20.0,22.0,1072.0,702.0
254,11.4,0.0,6.6,64,16.2,69,33.0,3.9,12.2,131,8.8,997.5,7,986.2,10,1.0,20.0,713.0,1183.0
254,12.7,0.0,4.8,28,20.6,32,31.0,2.2,10.8,83,10.0,1000.9,19,997.5,10,9.0,21.0,601.0,312.0
254,14.2,0.0,7.6,74,20.7,24,31.0,4.2,15.0,83,10.1,999.0,15,996.5,15,13.0,20.0,518.0,303.0
254,13.0,0.0,9.2,25,16.7,71,32.0,6.9,19.2,51,10.5,1001.4,19,997.7,19,12.0,21.0,711.0,356.0
254,11.5,0.0,2.9,74,20.1,55,32.0,2.2,13.3,117,9.1,999.0,16,989.5,15,9.0,9.0,1074.0,122.0
254,10.9,0.0,7.6,74,14.2,24,29.0,7.2,20.3,3,7.2,999.7,3,991.9,10,9.0,20.0,548.0,4.0
254,11.6,0.0,7.5,27,15.6,56,32.0,6.4,16.7,116,7.860716348931254,999.7,11,995.5,18,9.0,11.0,571.0,378.0
254,14.0,0.0,8.0,38,19.9,25,31.0,5.6,15.8,52,7.860716348931254,998.3,16,993.3,15,12.0,11.0,605.0,487.0
254,15.8,0.0,5.4,74,26.3,32,30.0,1.7,8.3,105,10.7,994.5,16,984.7,19,13.0,20.0,916.0,826.0
254,12.8,0.0,7.3,33,18.4,29,33.0,5.8,18.1,95,8.4,993.3,4,983.7,1,0.0,0.0,2655.0,742.0
254,10.8,0.0,6.2,38,15.3,71,31.0,7.2,18.9,11,10.0,995.1,3,991.5,1,8.0,11.0,53.0,382.0
254,10.9,0.0,6.8,39,15.0,18,32.0,8.3,17.8,4,10.6,997.2,7,992.4,5,11.0,11.0,59.0,3.0
254,11.2,0.0,5.4,44,17.0,56,99.0,4.2,11.4,71,10.9,998.5,15,994.9,13,11.0,11.0,601.0,449.0
254,11.2,0.0,4.2,79,18.1,57,30.0,1.1,8.3,45,10.9,999.0,14,995.0,18,23.0,21.0,983.0,1228.0
254,11.4,0.0,2.4,74,20.5,69,15.0,1.9,7.8,135,10.8,998.9,19,994.7,18,0.0,1.0,145.0,962.0
254,14.2,0.0,4.7,81,23.7,61,13.0,1.4,6.1,92,10.8,997.6,11,992.5,18,13.066168623265742,21.0,872.0,425.62113127001066
254,15.0,0.0,5.9,81,24.2,55,30.0,1.7,11.1,101,7.860716348931254,994.9,15,990.0,18,13.066168623265742,20.0,63.0,425.62113127001066
254,13.2,0.0,9.1,25,17.2,55,31.0,8.9,21.9,22,10.9,992.9,15,988.5,18,8.0,11.0,484.0,294.0
254,14.2,0.0,7.7,74,20.8,31,32.0,5.3,15.8,85,11.0,993.4,15,988.5,18,8.0,12.0,548.0,427.0
254,13.1,0.0,5.4,81,20.8,25,29.843572241183164,3.9,12.327588168373143,71,7.860716348931254,989.7056250000014,16,984.4742045454552,18,8.0,11.0,565.0,355.0
254,13.6,0.0,6.5,44,20.7,33,31.0,2.5,11.4,44,11.0,998.2,11,993.3,18,21.0,20.0,866.0,422.0
254,12.5,0.0,4.3,74,20.7,53,14.0,3.9,12.5,95,11.0,996.8,11,991.2,18,9.0,9.0,1092.0,653.0
254,12.4,0.0,4.7,66,20.0,31,17.0,2.8,10.0,112,11.1,994.0,20,987.0,19,19.0,20.0,618.0,459.0
254,9.4,13.2,5.9,38,12.8,56,15.0,1.9,7.2,138,1.6,989.0,16,984.8,15,12.0,11.0,159.0,625.0
254,12.2,1.0,8.5,36,15.8,69,16.0,1.4,6.1,135,2.2,986.1,19,983.7,19,20.0,20.0,458.0,405.0
254,14.0,0.0,9.4,81,18.7,26,30.0,2.8,10.3,137,6.9,986.0,15,981.1,6,15.0,20.0,476.0,278.0
254,8.2,0.4,4.6,25,11.8,56,34.0,3.1,17.2,67,1.2,981.4,16,974.5,13,10.0,13.0,542.0,362.0
254,9.2,0.0,1.8,68,16.6,31,31.0,2.2,8.9,35,10.0,975.5,14,970.5,17,20.0,21.0,712.0,482.0
254,10.8,7.8,6.6,61,14.9,35,13.0,2.2,10.3,109,1.9,970.8,9,967.5,6,0.0,21.0,73.0,668.0
254,11.2,1.4,6.8,65,15.5,18,26.0,3.6,13.9,108,6.4,973.6,4,969.1,3,10.0,22.0,554.0,313.0
254,11.8,1.0,6.7,64,16.8,17,29.0,3.6,13.6,63,10.2,982.4,7,973.3,10,22.0,22.0,608.0,253.0
254,15.0,1.6,9.2,30,20.9,22,29.0,1.9,13.6,115,4.4,982.4,16,979.0,12,13.0,14.0,472.0,419.0
254,14.0,0.0,9.2,25,18.9,53,28.0,3.1,14.4,17,7.1,981.8,9,978.0,12,8.0,11.0,521.0,287.0
254,12.8,0.0,8.0,38,17.5,54,99.0,6.1,15.0,71,6.1,985.9,7,980.6,1,12.0,12.0,469.0,386.0
254,12.4,0.0,8.4,64,16.3,56,32.0,8.1,19.2,88,7.860716348931254,988.1,3,985.4,12,11.0,11.0,413.0,355.0
254,13.5,0.0,8.4,34,18.6,32,30.0,6.9,16.1,32,7.860716348931254,987.9,14,985.0,15,8.0,13.0,452.0,41.0
254,15.4,0.0,7.0,39,23.7,64,99.0,3.1,9.4,71,11.4,989.0,15,984.8,15,22.0,21.0,635.0,308.0
254,16.9,0.0,8.5,64,25.3,25,33.0,3.3,11.9,90,10.6,986.0,19,983.0,18,11.0,11.0,435.0,313.0
254,17.0,0.8,11.2,66,22.7,26,12.0,4.7,13.9,22,8.9,986.8,7,979.4,19,8.0,8.0,1489.0,813.0
254,17.0,0.0,11.3,42,22.7,53,31.0,2.5,9.7,77,10.7,989.5,19,985.7,19,20.0,20.0,493.0,472.0
254,15.8,0.0,10.4,44,21.2,66,12.0,5.0,11.9,120,7.1,988.1,20,981.9,13,3.0,9.0,43.0,375.0
254,16.0,5.6,11.8,37,20.2,69,14.0,4.2,16.4,115,3.7,986.8,15,981.1,13,18.0,12.0,487.0,359.0
254,15.9,0.0,11.5,81,20.3,31,14.0,2.8,10.0,99,0.1,992.2,14,985.9,10,17.0,19.0,435.0,372.0
254,15.6,3.4,9.4,41,21.7,58,14.0,4.2,13.3,132,6.0,991.9,14,987.2,15,11.0,11.0,757.0,621.0
254,12.0,0.4,9.6,37,14.3,25,31.0,2.8,6.9,6,0.0,989.9,16,978.1,17,14.0,19.0,487.0,315.0
254,15.0,0.0,11.2,38,18.7,56,14.0,2.2,7.5,126,0.7,978.1,16,968.7,17,21.0,18.0,502.0,42.0
254,15.0,1.0,10.5,38,19.6,9,29.0,2.5,8.6,111,3.4,971.6,7,965.6,13,18.0,20.0,471.0,348.0
254,13.6,3.8,9.6,66,17.5,67,16.0,3.3,13.9,135,1.2,976.4,19,971.5,10,18.0,20.0,524.0,464.0
254,14.6,0.0,10.8,38,18.3,3,28.0,4.4,14.7,72,7.9,986.3,7,972.9,1,11.0,11.0,526.0,362.0
254,15.1,0.0,10.5,25,19.7,54,29.0,3.6,17.5,69,9.9,996.2,7,986.2,10,8.0,21.0,502.0,305.0
254,15.4,0.0,9.2,40,21.5,55,32.0,5.0,12.5,46,12.1,996.8,11,993.9,13,9.0,12.0,446.0,292.0
254,16.3,0.0,10.0,34,22.6,32,31.0,6.4,13.9,45,12.1,996.5,16,988.3,19,12.0,12.0,398.0,28.0
254,16.5,0.0,9.1,64,23.9,53,99.0,1.9,11.9,71,10.1,990.3,14,984.6,6,22.0,21.0,437.0,318.0
254,18.4,0.0,11.4,64,25.4,68,31.0,3.6,10.8,67,12.0,987.8,14,983.3,19,16.0,12.0,408.0,334.0
254,17.5,0.4,9.1,64,25.9,66,30.0,2.2,15.6,124,10.8,986.2,7,980.8,18,18.0,6.0,651.0,453.0
254,16.4,0.0,11.4,63,21.3,24,32.0,6.4,15.0,43,11.6,987.0,11,983.5,15,12.0,21.0,381.0,278.0
254,13.0,1.2,8.9,8,17.1,55,31.0,6.9,17.8,102,6.2,985.5,16,981.0,13,8.0,7.0,346.0,303.0
254,14.0,0.0,8.8,51,19.2,69,32.0,7.8,18.9,48,12.1,986.3,4,981.9,13,9.0,12.0,336.0,288.0
254,12.3,0.0,7.1,64,17.5,69,33.0,7.8,18.3,38,12.2,988.5,11,985.3,3,10.0,21.0,381.0,372.0
254,15.8,0.0,7.3,68,24.3,69,33.0,2.5,12.5,41,11.0,989.8,14,984.7,18,18.0,22.0,548.0,327.0
254,19.0,0.0,9.9,40,28.0,56,15.0,1.7,10.6,140,8.7,987.2,9,980.9,19,3.0,4.0,2062.0,13.0
254,20.7,0.0,15.2,41,26.2,53,26.0,5.0,18.6,66,2.3,981.2,16,975.7,18,10.0,6.0,386.0,387.0
254,18.6,0.0,12.1,32,25.0,26,28.0,1.9,15.0,116,9.2,983.5,14,979.4,6,22.0,23.0,425.0,375.0
254,21.4,0.0,14.5,32,28.4,16,27.0,3.6,13.6,113,6.8,985.9,7,980.7,10,10.0,1.0,521.0,461.0
254,17.4,0.0,12.5,25,22.3,31,29.0,6.9,19.4,21,12.4,996.5,4,985.9,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,17.2,0.0,10.4,60,23.9,56,32.0,7.8,21.1,68,12.6,996.4,16,990.2,19,18.0,6.0,364.0,28.0
254,18.9,0.0,11.7,64,26.1,66,31.0,6.4,15.3,10,12.6,992.5,16,986.9,13,22.0,19.0,341.0,298.0
254,19.7,0.0,11.4,32,28.0,38,28.0,3.1,8.6,90,12.6,990.5,16,982.3,6,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,22.1,0.0,13.8,25,30.4,56,31.0,5.6,17.5,102,11.7,983.5,7,978.1,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,18.9,24.4,10.1,63,27.7,33,99.0,3.6,13.6,111,11.6,983.7,20,970.9,17,12.0,11.0,524.0,454.0
254,12.2,1.0,9.2,42,15.3,6,32.0,6.7,20.8,28,0.3,980.8,4,970.4,9,0.0,20.0,292.0,242.0
254,13.9,0.6,9.3,31,18.5,59,32.0,3.3,15.6,95,7.6,982.1,3,978.6,12,8.0,11.0,311.0,245.0
254,13.4,0.0,8.9,11,18.0,26,33.0,6.4,19.2,73,6.5,984.0,3,980.1,7,10.0,0.0,313.0,238.0
254,15.9,0.0,9.9,38,21.9,33,99.0,4.4,12.5,23,12.6,985.1,7,981.7,18,23.0,7.0,353.0,261.0
254,18.0,0.0,11.2,63,24.9,57,33.0,4.2,9.2,111,12.7,987.4,7,984.0,18,11.0,10.0,354.0,273.0
254,19.7,0.0,12.3,40,27.1,17,32.0,3.1,9.7,129,12.4,988.8,11,985.0,19,22.0,23.0,371.0,289.0
254,20.6,16.4,12.7,70,28.6,53,32.0,0.8,15.0,95,7.3,987.5,11,983.3,18,16.0,13.0,129.0,65.0
254,16.6,4.6,12.7,41,20.4,66,33.0,6.1,18.1,120,6.1,987.4,14,985.0,13,14.0,18.0,293.0,246.0
254,17.6,0.0,12.9,38,22.2,56,32.0,8.3,20.0,17,12.8,990.1,4,986.9,15,11.0,15.0,327.0,245.0
254,17.2,0.0,12.4,37,22.1,55,32.0,7.8,19.7,35,7.860716348931254,990.0,16,986.3,18,11.0,8.0,294.0,25.0
254,18.0,0.0,12.3,32,23.7,53,32.0,8.1,18.1,66,12.3,986.7,16,982.2,19,17.0,14.0,293.0,271.0
254,16.2,0.0,12.2,38,20.2,23,32.0,8.9,24.2,38,10.6,991.5,14,984.2,1,8.0,12.0,315.0,255.0
254,16.6,0.0,11.4,30,21.7,22,34.0,7.2,22.5,113,7.860716348931254,994.5,7,990.9,18,16.0,9.0,342.0,25.0
254,21.3,0.0,12.8,38,29.8,38,31.0,2.5,9.7,52,7.860716348931254,995.2,11,990.7,6,20.0,21.0,381.0,313.0
254,22.8,0.0,13.8,63,31.8,38,30.0,1.1,7.2,85,12.8,994.1,11,989.4,15,16.0,11.0,585.0,749.0
254,24.4,0.0,14.7,63,34.0,64,13.0,1.9,9.2,91,12.8,991.7,9,986.3,19,3.0,21.0,501.0,597.0
254,26.4,0.0,17.9,38,35.0,25,14.0,2.5,9.2,142,12.0,988.7,15,983.0,19,4.0,21.0,874.0,683.0
254,26.2,0.0,18.3,68,34.0,57,16.0,2.8,12.2,108,10.8,986.6,20,980.7,19,0.0,0.0,684.0,521.0
254,24.6,0.0,15.6,25,33.5,53,31.0,3.9,15.0,30,8.5,982.0,16,973.7,6,4.0,3.0,497.0,467.0
254,16.7,4.4,13.0,5,20.4,33,30.0,5.8,15.3,15,6.4,984.5,7,976.6,7,23.0,22.0,304.0,266.0
254,19.6,0.0,11.6,51,27.6,22,14.0,2.8,14.7,73,11.4,984.6,14,975.4,6,16.0,13.0,36.0,319.0
254,19.2,0.0,13.5,39,25.0,31,29.0,3.9,14.7,104,11.2,991.9,7,977.4,3,19.0,23.0,375.0,346.0
254,19.6,0.0,11.7,38,27.5,33,14.0,4.7,13.9,22,11.9,993.8,9,986.5,18,13.0,12.0,453.0,392.0
254,23.8,0.0,15.9,25,31.6,55,30.0,1.4,18.6,96,11.0,988.2,20,980.5,18,10.0,10.0,552.0,46.0
254,18.3,0.0,14.0,38,22.6,56,32.0,6.4,18.6,8,10.2,986.9,11,983.0,19,22.0,21.0,324.0,312.0
254,15.6,0.0,11.0,68,20.3,71,32.0,5.8,16.7,56,6.9,986.0,3,983.1,7,3.0,5.0,313.0,286.0
254,16.6,0.0,8.3,38,24.8,57,13.0,2.5,10.3,127,13.3,986.0,11,980.6,19,14.0,8.0,375.0,336.0
254,20.8,0.0,13.1,38,28.4,55,11.0,5.0,17.5,17,11.2,983.1,11,977.8,18,1.0,10.0,589.0,52.0
254,22.6,0.4,15.2,37,30.0,57,32.0,2.2,10.3,127,8.1,984.6,7,978.1,18,16.0,15.0,865.0,1054.0
254,20.8,0.0,14.6,63,27.0,55,31.0,4.4,11.7,10,13.3,990.8,7,984.6,10,0.0,0.0,343.0,27.0
254,22.6,0.0,13.9,64,31.4,69,32.0,1.7,7.5,59,11.0,991.1,11,984.6,6,23.0,16.0,619.0,491.0
254,26.0,0.0,16.8,68,35.2,32,99.0,1.9,9.4,71,11.8,986.9,9,981.0,15,22.0,4.0,469.0,632.0
254,28.4,0.0,20.5,38,36.2,66,13.0,3.6,11.4,119,10.1,983.9,2,978.1,18,1.0,4.0,481.0,628.0
254,24.8,0.0,16.7,38,33.0,71,28.0,2.5,10.3,132,10.9,983.8,9,980.0,15,10.0,7.0,115.0,565.0
254,23.7,0.2,17.6,25,29.8,40,31.0,5.6,14.7,108,8.5,985.3,4,981.0,18,16.0,13.0,351.0,288.0
254,21.4,0.0,16.4,37,26.4,53,33.0,5.0,15.6,37,7.3,988.7,7,984.7,3,15.0,14.0,309.0,281.0
254,23.6,0.0,14.4,51,32.7,68,30.0,2.8,10.6,28,12.1,988.7,16,981.3,19,23.0,22.0,485.0,434.0
